stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1168,VAGTH1,"Goethe",,48.660287,6.179564,,,0,
627,VAGTH2,"Angleterre",,48.659061,6.180875,,,0,
1627,VAGTH3,"Angleterre",,48.659177,6.180829,,,0,
136,VAHAY0,"La Haye",,48.661221,6.185114,,,0,
1136,VAHAY1,"La Haye",,48.661226,6.184902,,,0,
192,VAHML0,"Haute-Malgrange",,48.661519,6.188152,,,0,
1192,VAHML1,"Haute-Malgrange",,48.660316,6.186636,,,0,
1559,VAHML2,"Place de Londres",,48.660715,6.186009,,,0,
1925,VAHML3,"Place de Londres",,48.660452,6.185587,,,0,
96,VAHPY0,"Haut de Penoy",,48.652075,6.175990,,,0,
1096,VAHPY1,"Haut de Penoy",,48.652049,6.175828,,,0,
659,VAHPY2,"Simone de Beauvoir",,48.652319,6.174508,,,0,
167,VAJAR0,"Jeanne d'Arc",,48.658369,6.178574,,,0,
664,VAJAR1,"Kehl",,48.659643,6.176525,,,0,
762,VAJAR3,"Jeanne d'Arc",,48.658892,6.177451,,,0,
137,VAJNQ0,"Jonquilles",,48.663535,6.184682,,,0,
1137,VAJNQ1,"Jonquilles",,48.662801,6.184894,,,0,
103,VALIS0,"Lisbonne",,48.661770,6.168928,,,0,
1103,VALIS1,"Lisbonne",,48.661896,6.168801,,,0,
8,VALOD0,"Vélodrome",,48.666829,6.166865,,,0,
1008,VALOD1,"Vélodrome",,48.666892,6.166842,,,0,
1052,VALOD2,"Vélodrome",,48.666357,6.167047,,,0,
53,VALOD4,"Vélodrome",,48.666071,6.166416,,,0,
1102,VAMAI1,"Hôtel de Ville",,48.659472,6.173119,,,0,
170,VAMAR0,"Vandoeuvre - Marché",,48.664761,6.172945,,,0,
310,VAMAR1,"Vandoeuvre - Marché",,48.665040,6.174736,,,0,
1310,VAMAR3,"Vandoeuvre - Marché",,48.664826,6.174783,,,0,
557,VAMRM0,"Mermoz",,48.654902,6.186063,,,0,
1557,VAMRM1,"Mermoz",,48.655845,6.185927,,,0,
1138,VAMYS0,"Myosotis",,48.664011,6.184414,,,0,
30,VANAT0,"Nations",,48.661693,6.173954,,,0,
1030,VANAT2,"Nations",,48.661988,6.173789,,,0,
309,VANOR0,"Norvège",,48.667188,6.177030,,,0,
1309,VANOR1,"Norvège",,48.666949,6.176997,,,0,
793,VAPEX2,"Parc des Expositions",,48.667072,6.192953,,,0,
1793,VAPEX3,"Parc des Expositions",,48.667211,6.192758,,,0,
6,VAREC0,"Le Reclus",,48.662468,6.161977,,,0,
1006,VAREC1,"Le Reclus",,48.662618,6.162062,,,0,
462,VAROB0,"Vandoeuvre Roberval",,48.653603,6.179781,,,0,
1462,VAROB1,"Vandoeuvre Roberval",,48.653762,6.179851,,,0,
920,VARTD0,"Rotterdam",,48.663191,6.182232,,,0,
166,VASEU0,"Sud Europe",,48.652640,6.178678,,,0,
1166,VASEU1,"Sud Europe",,48.654154,6.178426,,,0,
921,VASPN0,"Parc des sports nations",,48.661928,6.177836,,,0,
104,VATIR0,"Général Frère",,48.663092,6.168186,,,0,
1104,VATIR1,"Général Frère",,48.662990,6.168194,,,0,
143,VAWIL0,"Wilson",,48.671270,6.178261,,,0,
308,VAWIL1,"Wilson",,48.670133,6.178625,,,0,
1143,VAWIL2,"Wilson",,48.670858,6.177721,,,0,
1308,VAWIL3,"Wilson",,48.669905,6.178598,,,0,
625,VLAIR0,"Longchamp",,48.657210,6.135436,,,0,
1625,VLAIR1,"Longchamp",,48.657211,6.134602,,,0,
320,VLALB0,"Albert 1er",,48.672900,6.147736,,,0,
1320,VLALB1,"Albert 1er",,48.672931,6.147638,,,0,
1319,VLASN0,"Asnée",,48.672296,6.145062,,,0,
122,VLBDR0,"Baudricourt",,48.677752,6.158604,,,0,
1122,VLBDR2,"Baudricourt",,48.677901,6.158883,,,0,
1106,VLBER0,"Saint-Bernard",,48.657233,6.111317,,,0,
107,VLBHO0,"Bois de L'Hospice",,48.655757,6.108851,,,0,
1107,VLBHO1,"Bois de L'Hospice",,48.656090,6.108618,,,0,
1316,VLCES1,"Villers G. Chepfer",,48.665110,6.139282,,,0,
105,VLCLA0,"Villers Clairlieu",,48.658748,6.111581,,,0,
114,VLCPG0,"Camping",,48.658483,6.139150,,,0,
1114,VLCPG1,"Camping",,48.658222,6.138432,,,0,
317,VLCRR0,"Carrière",,48.668900,6.140491,,,0,
1317,VLCRR1,"Carrière",,48.668014,6.139942,,,0,
60,VLCST0,"Castelnau",,48.676730,6.154787,,,0,
1060,VLCST1,"Castelnau",,48.676616,6.154330,,,0,
115,VLCTT0,"Cottages",,48.662291,6.142228,,,0,
1115,VLCTT1,"Cottages",,48.661599,6.141727,,,0,
109,VLECO0,"Pagnol",,48.655013,6.114234,,,0,
1109,VLECO1,"Pagnol",,48.655070,6.114239,,,0,
319,VLEGL0,"Villers - Eglise",,48.669607,6.145451,,,0,
111,VLESS0,"Les Essarts",,48.657873,6.115045,,,0,
1111,VLESS2,"Les Essarts",,48.657897,6.114980,,,0,
116,VLFIA0,"Grange aux Moines",,48.667558,6.146810,,,0,
1116,VLFIA1,"Grange aux Moines",,48.667906,6.147017,,,0,
173,VLGCV0,"Grande Corvée",,48.665711,6.156367,,,0,
1173,VLGCV1,"Grande Corvée",,48.664792,6.155767,,,0,
110,VLGYM0,"Jean Savine",,48.656565,6.117270,,,0,
1110,VLGYM1,"Jean Savine",,48.656583,6.117183,,,0,
318,VLHTY0,"Haut de la Taye",,48.670282,6.142916,,,0,
55,VLJLR0,"Joseph Laurent",,48.668460,6.161733,,,0,
171,VLJLR1,"Joseph Laurent",,48.668167,6.160402,,,0,
1055,VLJLR2,"Joseph Laurent",,48.668457,6.162044,,,0,
1171,VLJLR3,"Joseph Laurent",,48.668199,6.160331,,,0,
57,VLMAI0,"Villers Mairie",,48.672227,6.154774,,,0,
1057,VLMAI1,"Villers Mairie",,48.672806,6.154018,,,0,
1318,VLMNT0,"Monument",,48.670722,6.142143,,,0,
56,VLMUL0,"Paul Muller",,48.670462,6.157701,,,0,
1056,VLMUL1,"Paul Muller",,48.670729,6.157601,,,0,
315,VLPLD0,"Pléiade",,48.663313,6.141028,,,0,
1315,VLPLD1,"Pléiade",,48.663296,6.140852,,,0,
118,VLPRV0,"Mutualité - Télécom Nancy",,48.669699,6.156610,,,0,
1118,VLPRV2,"Mutualité - Télécom Nancy",,48.669699,6.155153,,,0,
117,VLRMI0,"Remicourt",,48.669523,6.152780,,,0,
1117,VLRMI1,"Remicourt",,48.669450,6.151428,,,0,
916,VLROD0,"Rodin",,48.675160,6.150206,,,0,
1916,VLROD1,"Rodin",,48.675030,6.150146,,,0,
327,VLSAN0,"La Sance",,48.657049,6.121158,,,0,
1327,VLSAN1,"La Sance",,48.657271,6.120876,,,0,
58,VLSEB0,"Rodin",,48.675124,6.151852,,,0,
1058,VLSEB2,"Rodin",,48.675090,6.151910,,,0,
174,VLSTA0,"Villers Campus Sciences",,48.663311,6.155917,,,0,
1174,VLSTA3,"Villers Campus Sciences",,48.663482,6.155956,,,0,
112,VLSTD0,"Villers Stade",,48.656267,6.125489,,,0,
1112,VLSTD1,"Villers Stade",,48.656339,6.124985,,,0,
113,VLTEC0,"Pôle Technologique",,48.656589,6.129728,,,0,
1113,VLTEC1,"Pôle Technologique",,48.656758,6.129850,,,0,
172,VLUFR0,"UFR Staps",,48.667238,6.158271,,,0,
1172,VLUFR1,"UFR Staps",,48.667186,6.158236,,,0,
623,VLURI0,"Lycée Stanislas",,48.664020,6.152502,,,0,
1623,VLURI1,"Lycée Stanislas",,48.664060,6.152557,,,0,
108,VLVAL0,"Valtriche",,48.656375,6.112499,,,0,
1108,VLVAL1,"Valtriche",,48.656836,6.112155,,,0,
685,VLVPR0,"Laxou V. Prouvé",,48.677680,6.144265,,,0,
